,worker_id,doc_id,doc_fact_check_ground_truth_label,doc_fact_check_ground_truth_value,sovra,quartile,doc_truthfulness_value,mean,scarto,age_ans_index,school_ans_index,taxes_ans_index,political_views_ans_index,consideration_ans_index,southern_border_ans_index,age_ans_label,school_ans_label,taxes_ans_label,political_views_ans_label,consideration_ans_label,southern_border_ans_label,s_info_1_ans_index,s_info_3_v2_ans_index,s_info_4_ans_index,s_info_5_ans_index,s_info_6_ans_index,s_info_7_ans_index,s_com_1_v2_ans_index,s_com_2_ans_index,s_info_1_ans_label,s_info_3_v2_ans_label,s_info_4_ans_label,s_info_5_ans_label,s_info_6_ans_label,s_info_7_ans_label,s_com_1_v2_ans_label,s_com_2_ans_label,k_info_1_ans_index,k_info_2_ans_index,k_info_3_ans_index,k_crea_2_ans_index,k_ai_2_ans_index,k_ai_4_ans_index,k_info_1_ans_label,k_info_2_ans_label,k_info_3_ans_label,k_crea_2_ans_label,k_ai_2_ans_label,k_ai_4_ans_label,doc_index,doc_speaker_party,doc_statement_date,numero_parole_frase,numero_parole_significative,percentuale_parole_significative,fre,sentiment,subjectivity,sentiment_label,subjectivity_label,doc_completeness_index,doc_comprehensibility_index,doc_precision_index,doc_informativeness_index,doc_unbiasedness_index,doc_accuracy_index,doc_speaker's-trustworthiness_index,doc_confidence_index,doc_time_elapsed,query_amount_per_doc,response_position,selected_amount_per_doc,sim_statem_query,sim_statem_resname,sim_statem_ressnip
87,58d9a79c33fef3000118abdf,kathleen-falk-says-gov-scott-walker-cut-school-aid,mostly-true,4.0,other,other,3.0,3.2,1,2.0,1.0,5.0,5.0,3.0,0.0,26-35,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"50,000$ to less than 75,000$",I would rather not answer,Something else,Agree,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,not_true_and_not_untrue,slightly_true,0.0,2.0,1.0,1.0,2.0,1.0,definetely_untrue,dont_know,definetely_true,definetely_true,dont_know,definetely_true,4.0,DEM,3.0,20,16,0.8,51.18,0.0,0.0,neutral,bassa,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,122.3,1,0,1,0.6875,0.2222222222222222,0.1875
88,58d9a79c33fef3000118abdf,some-teachouts-donors-also-gave-super-pacs,true,5.0,true,wrong_true,3.0,3.2,2,2.0,1.0,5.0,5.0,3.0,0.0,26-35,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"50,000$ to less than 75,000$",I would rather not answer,Something else,Agree,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,not_true_and_not_untrue,slightly_true,0.0,2.0,1.0,1.0,2.0,1.0,definetely_untrue,dont_know,definetely_true,definetely_true,dont_know,definetely_true,6.0,REP,9.0,15,11,0.7333333333333333,73.17,0.3333333333333333,0.6666666666666666,positive,media-alta,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,70.13,1,5,1,0.2954545454545454,0.1428571428571428,0.0
89,58d9a79c33fef3000118abdf,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,1.0,3.2,1,2.0,1.0,5.0,5.0,3.0,0.0,26-35,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"50,000$ to less than 75,000$",I would rather not answer,Something else,Agree,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,not_true_and_not_untrue,slightly_true,0.0,2.0,1.0,1.0,2.0,1.0,definetely_untrue,dont_know,definetely_true,definetely_true,dont_know,definetely_true,0.0,DEM,1.0,5,3,0.6,49.48,0.0,0.0,neutral,bassa,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,34.64,2,0,1,0.2666666666666666,0.0,0.3333333333333333
90,58f0fca0d40252000192f201,allan-fung-former-ri-gov-donald-carcieri-has-not-b,true,5.0,true,wrong_true,3.0,2.7,2,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,6.0,REP,7.0,8,4,0.5,71.82,0.0,0.0,neutral,bassa,1.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,91.9,2,6,1,0.3928571428571428,0.0,0.0
91,58f0fca0d40252000192f201,fact-checking-gary-peters-ad-james-abortion-stance,half-true,3.0,other,other,1.0,2.4,2,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,7.0,DEM,7.0,32,19,0.59375,64.38,0.0,0.0,neutral,bassa,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,575.77,1,1,1,0.15,0.2,0.0588235294117647
92,58f0fca0d40252000192f201,kevin-mccarthy-said-domestic-oil-more-affordable-i,false,1.0,other,other,1.0,1.7,0,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,1.0,REP,6.0,9,6,0.6666666666666666,62.34,0.1875,0.3125,positive,media-bassa,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,53.55,1,2,1,0.3111111111111111,0.1666666666666666,0.0
93,58f0fca0d40252000192f201,david-jolly-says-kathleen-peters-wont-take-stand-r,barely-true,2.0,other,other,1.0,2.7,1,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,2.0,DEM,7.0,10,7,0.7,52.87,0.0,0.0,neutral,bassa,3.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,23.31,1,2,1,0.175,0.1428571428571428,0.1428571428571428
94,58f0fca0d40252000192f201,tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-,pants-on-fire,0.0,pants-on-fire,wrong_false,3.0,3.5,3,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,3.0,DEM,7.0,25,16,0.64,67.25,-0.125,0.375,negative,media-bassa,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,155.78,1,0,1,0.4583333333333333,0.1,0.0714285714285714
95,58f0fca0d40252000192f201,yes-inflation-40-year-high-and-rates-have-been-cli,mostly-true,4.0,other,other,0.0,3.5,4,3.0,5.0,8.0,1.0,0.0,1.0,36-50,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","150,000$ or more",Conservative,Republican,Disagree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,slightly_true,completely_true,completely_true,slightly_true,slightly_true,slightly_true,slightly_true,slightly_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,5.0,REP,4.0,16,10,0.625,55.24,0.0,0.0,neutral,bassa,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,172.59,1,0,1,0.1634615384615384,0.0,0.0
96,5916bba1c40353000150c46c,among-children-firearms-leading-cause-death-2020,mostly-true,4.0,other,other,5.0,3.5,1,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,3.0,DEM,5.0,10,7,0.7,86.71,0.0,0.0,neutral,bassa,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,129.55,1,1,1,0.8571428571428572,0.2857142857142857,0.5714285714285714
97,5916bba1c40353000150c46c,arizona-us-senate-race-attack-ties-masters-nazis-u,half-true,3.0,other,other,5.0,3.5,2,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,4.0,REP,6.0,35,24,0.6857142857142857,35.95,0.15,0.2,positive,media-bassa,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,858.51,1,2,1,0.4375,0.1111111111111111,0.0666666666666666
98,5916bba1c40353000150c46c,more-50-years-ago-new-york-republican-support-abor,true,5.0,true,other_true,4.0,3.7,1,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,1.0,DEM,5.0,20,14,0.7,51.18,0.1363636363636363,0.4545454545454545,positive,media,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,43.88,4,1,1,0.5238095238095238,0.3333333333333333,0.3076923076923077
99,5916bba1c40353000150c46c,no-evidence-pelosi-rejected-trumps-authorization-2,false,1.0,other,other,0.0,1.8,1,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,6.0,REP,6.0,26,17,0.6538461538461539,53.55,0.0,0.0,neutral,bassa,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,56.26,1,0,1,0.4428571428571428,0.3,0.0588235294117647
100,5916bba1c40353000150c46c,senate-majority-pac-releases-misleading-tv-ad-agai,barely-true,2.0,other,other,1.0,1.8,1,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,5.0,DEM,7.0,21,14,0.6666666666666666,84.0,0.0,0.1,neutral,bassa,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,71.2,2,4,1,0.5333333333333333,0.0,0.3571428571428571
101,5916bba1c40353000150c46c,tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-,pants-on-fire,0.0,pants-on-fire,wrong_false,5.0,3.5,5,4.0,3.0,6.0,4.0,1.0,1.0,51-80,Four year college degree/bachelorâs degree,"75,000$ to less than 100,000$",Very liberal,Democrat,Disagree,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,completely_true,slightly_true,completely_true,slightly_true,slightly_true,completely_true,completely_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,2.0,DEM,7.0,25,16,0.64,67.25,-0.125,0.375,negative,media-bassa,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,34.67,1,0,1,0.1277777777777777,0.1111111111111111,0.3571428571428571
102,5993020a5f49420001caf86b,joe-biden-blame-putin-high-gasoline-prices,mostly-true,4.0,other,other,5.0,3.3,1,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,6.0,DEM,3.0,16,10,0.625,80.62,0.1071428571428571,0.4142857142857142,positive,media,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,240.37,1,3,1,0.6666666666666667,0.6666666666666666,0.5
103,5993020a5f49420001caf86b,gus-bilirakis-says-his-flood-insurance-bill-would-,false,1.0,other,other,4.0,3.0,3,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,7.0,REP,7.0,17,12,0.7058823529411765,54.22,0.0,0.0,neutral,bassa,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,161.9,1,2,2,0.4861111111111111,0.3333333333333333,0.25
104,5993020a5f49420001caf86b,SB6-Crist-veto-health-care,half-true,3.0,other,other,4.0,2.6,1,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,0.0,DEM,7.0,25,15,0.6,75.71,-0.1,0.6,negative,media-alta,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,27.69,1,1,1,0.2976190476190476,0.25,0.2857142857142857
105,5993020a5f49420001caf86b,susan-collins-says-year-overwhelming-majority-new-,true,5.0,true,wrong_true,5.0,3.0,0,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,1.0,REP,7.0,11,8,0.7272727272727273,68.77,0.3181818181818182,0.7272727272727273,positive,media-alta,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,66.36,1,1,1,0.5208333333333334,0.625,0.75
106,5993020a5f49420001caf86b,courts-have-repeatedly-upheld-grants-gableman-says,pants-on-fire,0.0,pants-on-fire,other_false,3.0,2.2,3,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,3.0,REP,3.0,21,15,0.7142857142857143,67.08,0.0,1.0,neutral,alta,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,174.08,1,5,1,0.5126262626262627,0.4444444444444444,0.5714285714285714
107,5993020a5f49420001caf86b,some-democrats-did-and-some-did-not-weigh-madison-,barely-true,2.0,other,other,5.0,2.4,3,4.0,4.0,6.0,3.0,1.0,1.0,51-80,"Some postgraduate or professional schooling, no postgraduate degree","75,000$ to less than 100,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,completely_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,5.0,DEM,5.0,30,15,0.5,32.57,-0.0499999999999999,0.6,negative,media-alta,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,167.64,1,2,1,0.4093567251461988,0.4444444444444444,0.8666666666666667
108,599ec7dc617ca80001fcd124,ron-desantis-falsely-claims-biden-trying-buy-state,false,1.0,other,other,1.0,2.5,0,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,6.0,REP,6.0,23,16,0.6956521739130435,48.13,0.0,0.8,neutral,alta,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,59.58,1,6,2,1.0,0.5,0.375
109,599ec7dc617ca80001fcd124,yes-wisconsins-abortion-law-older-20-us-states,true,5.0,true,other_true,5.0,3.8,0,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,0.0,DEM,6.0,9,7,0.7777777777777778,53.88,0.1666666666666666,0.3333333333333333,positive,media-bassa,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,19.17,1,2,1,0.5555555555555556,0.7142857142857143,0.4285714285714285
110,599ec7dc617ca80001fcd124,blaming-one-legislator-accident-ignores-lot,barely-true,2.0,other,other,1.0,2.3,1,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,2.0,DEM,6.0,33,25,0.7575757575757576,77.23,0.125,0.2166666666666666,positive,media-bassa,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,28.64,1,5,2,0.9147727272727272,0.0,0.7391304347826086
111,599ec7dc617ca80001fcd124,joni-ernst-target-describing-11th-hour-obama-rule-,mostly-true,4.0,other,other,1.0,3.4,3,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,3.0,DEM,3.0,16,12,0.75,12.94,0.0,0.0,neutral,bassa,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,129.74,1,1,1,0.8814102564102564,0.2,0.6666666666666666
112,599ec7dc617ca80001fcd124,crist-attacks-rubio-campaign-contributions,half-true,3.0,other,other,1.0,2.7,2,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,4.0,DEM,7.0,28,15,0.5357142857142857,68.44,0.0,1.0,neutral,alta,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,54.37,1,0,1,0.9041666666666668,0.2857142857142857,0.6
113,599ec7dc617ca80001fcd124,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,1.0,3.2,1,4.0,5.0,6.0,1.0,1.0,0.0,51-80,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree","75,000$ to less than 100,000$",Conservative,Democrat,Agree,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,dont_understand,slightly_true,slightly_true,1.0,0.0,1.0,1.0,0.0,1.0,definetely_true,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,5.0,DEM,1.0,5,3,0.6,49.48,0.0,0.0,neutral,bassa,2.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,115.76,1,0,1,0.75,0.3333333333333333,0.3333333333333333
114,59d0ec2446447f00011f0254,greene-twists-logic-and-facts-pedophilia-charge-ag,pants-on-fire,0.0,pants-on-fire,correct_false,0.0,1.2,0,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,6.0,REP,4.0,11,10,0.9090909090909092,77.23,0.0,0.0,neutral,bassa,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,71.25,1,1,1,0.8846153846153846,0.0,0.7
115,59d0ec2446447f00011f0254,no-evidence-pelosi-rejected-trumps-authorization-2,false,1.0,other,other,0.0,1.8,1,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,7.0,REP,6.0,26,17,0.6538461538461539,53.55,0.0,0.0,neutral,bassa,4.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,94.86,1,0,1,0.925,0.2,0.2941176470588235
116,59d0ec2446447f00011f0254,among-children-firearms-leading-cause-death-2020,mostly-true,4.0,other,other,3.0,3.5,1,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,0.0,DEM,5.0,10,7,0.7,86.71,0.0,0.0,neutral,bassa,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,21.38,1,1,1,0.6071428571428572,0.5714285714285714,1.0
117,59d0ec2446447f00011f0254,whitmer-touts-growth-auto-industry-jobs-data-doesn,barely-true,2.0,other,other,1.0,1.5,1,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,1.0,DEM,6.0,12,8,0.6666666666666666,76.22,0.5,0.5,positive,media,4.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0,43.38,1,0,1,0.625,0.375,0.625
118,59d0ec2446447f00011f0254,new-york-state-so-many-bills,true,5.0,true,correct_true,5.0,4.3,0,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,2.0,DEM,4.0,11,8,0.7272727272727273,94.15,0.3181818181818182,0.4772727272727273,positive,media,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1850.01,1,1,1,0.8263888888888888,0.875,1.0
119,59d0ec2446447f00011f0254,ohios-jd-vance-wants-defund-federal-law-enforcemen,half-true,3.0,other,other,3.0,2.9,0,3.0,1.0,2.0,3.0,1.0,1.0,36-50,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),"20,000$ to less than 30,000$",Liberal,Democrat,Disagree,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,completely_true,completely_true,completely_true,completely_true,not_true_and_not_untrue,not_true_and_not_untrue,slightly_true,completely_true,0.0,0.0,1.0,1.0,0.0,1.0,definetely_untrue,definetely_untrue,definetely_true,definetely_true,definetely_untrue,definetely_true,5.0,DEM,6.0,7,6,0.8571428571428571,81.29,0.2,0.1,positive,bassa,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,146.78,1,1,1,0.8333333333333333,0.3333333333333333,0.5
