worker_id,doc_id,doc_fact_check_ground_truth_label,doc_fact_check_ground_truth_value,sovra,quartile,doc_truthfulness_value,mean,age_ans_index,school_ans_index,taxes_ans_index,political_views_ans_index,consideration_ans_index,southern_border_ans_index,s_info_1_ans_index,s_info_3_v2_ans_index,s_info_4_ans_index,s_info_5_ans_index,s_info_6_ans_index,s_info_7_ans_index,s_com_1_v2_ans_index,s_com_2_ans_index,k_info_1_ans_index,k_info_2_ans_index,k_info_3_ans_index,k_crea_2_ans_index,k_ai_2_ans_index,k_ai_4_ans_index,doc_index,doc_speaker_party,doc_statement_date,numero_parole_frase,numero_parole_significative,percentuale_parole_significative,fre,sentiment,subjectivity,doc_completeness_index,doc_comprehensibility_index,doc_precision_index,doc_informativeness_index,doc_unbiasedness_index,doc_accuracy_index,doc_speaker's-trustworthiness_index,doc_confidence_index,doc_time_elapsed,query_amount_per_doc,response_position,selected_amount_per_doc,sim_statem_query,sim_statem_resname,sim_statem_ressnip
5cfb5233df7d70001619ca90,crist-touts-cover-florida-cost-saving-health-care-,false,1.0,other,other,5.0,2.3,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,7.0,22,12,0.5454545454545454,57.61,-0.075,0.4,,,,,,,,,,1,0,1,1.0,0.1428571428571428,0.1111111111111111
5cfb5233df7d70001619ca90,democrats-say-david-jolly-david-jolly-supports-pri,barely-true,2.0,other,other,4.0,2.9,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,7.0,7,7,1.0,5.15,0.0333333333333333,0.0666666666666666,,,,,,,,,,1,0,1,1.0,0.5714285714285714,1.0
5cfb5233df7d70001619ca90,gov-john-kasich-says-his-turnpike-plan-would-lower,pants-on-fire,0.0,pants-on-fire,wrong_false,4.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,3.0,25,14,0.56,71.48,0.5,0.8888888888888888,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,167.14,2,0,1,1.0,0.4285714285714285,0.1428571428571428
5cfb5233df7d70001619ca90,chris-christie-claims-states-gained-143000-new-pri,true,5.0,true,other_true,5.0,3.8,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,7.0,9,8,0.8888888888888888,79.26,0.1363636363636363,0.4545454545454545,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,223.41,1,0,1,0.8888888888888888,0.2857142857142857,0.0
5d163b2c601cd7000172713c,florida-rents-are-high-crist-exaggerates-new-york-,half-true,3.0,other,other,2.0,1.5,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,DEM,5.0,13,9,0.6923076923076923,92.12,0.3181818181818181,0.4886363636363636,,,,,,,,,,1,0,1,0.6805555555555556,0.3333333333333333,0.8888888888888888
5d163b2c601cd7000172713c,warren-wades-debate-health-care-costs-and-bankrupt,mostly-true,4.0,other,other,4.0,3.3,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,DEM,10.0,24,13,0.5416666666666666,47.12,-0.1111111111111111,0.2222222222222222,,,,,,,,,,2,2,1,0.8901098901098901,0.1428571428571428,0.2307692307692307
5d163b2c601cd7000172713c,biden-wrong-claim-about-gun-manufacturers-and-liab,false,1.0,other,other,1.0,1.4,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,DEM,6.0,14,7,0.5,31.89,0.0,1.0,,,,,,,,,,1,0,1,0.7619047619047619,0.5,1.0
5d163b2c601cd7000172713c,tulsi-gabbard-falsely-claims-us-not-so-different-r,pants-on-fire,0.0,pants-on-fire,other_false,0.0,2.1,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,DEM,3.0,27,14,0.5185185185185185,60.99,0.0,0.6,3.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,35.27,1,1,2,0.9642857142857144,0.0,0.8461538461538461
5d163b2c601cd7000172713c,rep-tim-murphy-says-air-ban-israel-offers-preceden,barely-true,2.0,other,other,3.0,2.7,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,REP,7.0,20,12,0.6,51.18,-0.125,0.625,,,,,,,,,,2,0,1,0.9615384615384616,0.4285714285714285,0.25
5d163b2c601cd7000172713c,more-50-years-ago-new-york-republican-support-abor,true,5.0,true,other_true,4.0,3.7,2.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,DEM,5.0,20,14,0.7,51.18,0.1363636363636363,0.4545454545454545,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,44.58,1,5,1,0.9333333333333332,0.3333333333333333,0.1538461538461538
5d1d13c26ce490001692baa2,david-perdue-distorts-facts-georgia-agreement-abse,pants-on-fire,0.0,pants-on-fire,wrong_false,3.0,2.5,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,REP,4.0,24,16,0.6666666666666666,59.3,0.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,380.99,2,0,1,1.0,0.4444444444444444,0.1875
5d1d13c26ce490001692baa2,fact-checking-joe-biden-paying-down-federal-debt,half-true,3.0,other,other,4.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,5.0,19,11,0.5789473684210527,43.73,-0.1555555555555555,0.2888888888888889,,,,,,,,,,1,0,1,1.0,0.25,0.8181818181818182
5d1d13c26ce490001692baa2,kathleen-falk-says-gov-scott-walker-cut-school-aid,mostly-true,4.0,other,other,4.0,3.2,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,DEM,3.0,20,16,0.8,51.18,0.0,0.0,,,,,,,,,,1,1,1,0.71875,0.3333333333333333,0.1875
5d1d13c26ce490001692baa2,secretary-state-brian-kemp-says-challenger-didnt-v,false,1.0,other,other,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,6.0,18,13,0.7222222222222222,44.75,0.4,0.5,,,,,,,,,,4,0,1,0.15625,0.25,0.0
5d1d13c26ce490001692baa2,some-democrats-did-and-some-did-not-weigh-madison-,barely-true,2.0,other,other,1.0,2.4,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,DEM,5.0,30,15,0.5,32.57,-0.0499999999999999,0.6,,,,,,,,,,2,0,1,0.0,0.0,0.0
5d1d13c26ce490001692baa2,some-teachouts-donors-also-gave-super-pacs,true,5.0,true,wrong_true,4.0,3.2,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,REP,9.0,15,11,0.7333333333333333,73.17,0.3333333333333333,0.6666666666666666,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,43.13,2,0,1,0.2954545454545454,0.25,0.1
5d2215e737363e0001651a63,rpof-chair-lenny-curry-says-rick-scott-cut-state-d,half-true,3.0,other,other,3.0,2.8,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,REP,7.0,19,12,0.631578947368421,95.67,-0.1555555555555555,0.2888888888888889,,,,,,,,,,1,1,1,0.7552447552447552,0.3333333333333333,0.25
5d2215e737363e0001651a63,research-submitted-fda-consideration-vaccine-autho,pants-on-fire,0.0,pants-on-fire,other_false,0.0,1.4444444444444444,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,2.0,30,18,0.6,49.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,374.87,1,0,1,0.915032679738562,0.3333333333333333,0.8823529411764706
5d2215e737363e0001651a63,yes-inflation-40-year-high-and-rates-have-been-cli,mostly-true,4.0,other,other,3.0,3.5,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,4.0,16,10,0.625,55.24,0.0,0.0,,,,,,,,,,2,0,1,0.0,0.0,0.0
5d2215e737363e0001651a63,fact-checking-charlie-crists-claim-desantis-hasnt-,false,1.0,other,other,2.0,2.5,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,6.0,9,7,0.7777777777777778,45.42,0.0,0.0,,,,,,,,,,1,0,1,0.4,0.4285714285714285,0.2857142857142857
5d2215e737363e0001651a63,warrens-argument-millions-cant-afford-their-rx-dru,true,5.0,true,other_true,4.0,4.1,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,12.0,15,11,0.7333333333333333,56.25,0.2,0.4833333333333333,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,652.63,1,2,1,0.6785714285714286,0.125,0.8181818181818182
5d2215e737363e0001651a63,nrsc-exaggerates-effect-beasley-rulings-sex-offens,barely-true,2.0,other,other,2.0,2.2,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,6.0,21,14,0.6666666666666666,75.54,0.0,0.0,,,,,,,,,,1,0,1,0.8214285714285714,0.1,0.2142857142857142
5d29cc8869a747001acdb3c1,claim-kids-more-likely-have-access-crack-pipes-mas,pants-on-fire,0.0,pants-on-fire,other_false,0.0,1.4,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,REP,2.0,20,11,0.55,59.64,0.25,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,134.52,1,0,1,0.9230769230769232,0.0,0.8181818181818182
5d29cc8869a747001acdb3c1,crist-touts-cover-florida-cost-saving-health-care-,false,1.0,other,other,3.0,2.3,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,DEM,7.0,22,12,0.5454545454545454,57.61,-0.075,0.4,,,,,,,,,,3,1,1,0.8814102564102564,0.8,0.4166666666666667
5d29cc8869a747001acdb3c1,whitmer-touts-growth-auto-industry-jobs-data-doesn,barely-true,2.0,other,other,1.0,1.5,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,DEM,6.0,12,8,0.6666666666666666,76.22,0.5,0.5,,,,,,,,,,2,2,1,0.35,0.25,0.25
5d29cc8869a747001acdb3c1,jim-jordan-says-seven-nations-10-wealthiest-counti,true,5.0,true,wrong_true,0.0,2.7,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,REP,7.0,12,8,0.6666666666666666,50.84,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,148.28,3,0,1,0.1416666666666666,0.0,0.0
5d29cc8869a747001acdb3c1,joe-biden-said-mass-shootings-tripled-when-assault,mostly-true,4.0,other,other,4.0,3.4,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,5.0,18,14,0.7777777777777778,96.18,-0.1555555555555555,0.2888888888888889,,,,,,,,,,1,2,1,0.1583333333333333,0.4,0.8333333333333334
5d29cc8869a747001acdb3c1,chris-smith-elections-bill-two-required-changes,half-true,3.0,other,other,2.0,3.1,3.0,5.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,DEM,7.0,34,19,0.5588235294117647,71.14,0.05,0.2,,,,,,,,,,3,4,1,0.8444444444444444,0.1428571428571428,0.3333333333333333
5d31266f466cc90019de4e43,claim-nominee-ketanji-brown-jackson-wants-defund-p,pants-on-fire,0.0,pants-on-fire,other_false,0.0,1.5,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,REP,3.0,19,15,0.7894736842105263,52.19,-0.1875,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,158.51,1,1,1,1.0,0.4166666666666667,0.8666666666666667
5d31266f466cc90019de4e43,ron-desantis-falsely-claims-biden-trying-buy-state,false,1.0,other,other,5.0,2.5,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,REP,6.0,23,16,0.6956521739130435,48.13,0.0,0.8,,,,,,,,,,1,1,1,1.0,0.5,0.375
5d31266f466cc90019de4e43,fact-checking-warnocks-statement-drop-oil-prices-d,mostly-true,4.0,other,other,4.0,3.2,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,DEM,4.0,37,24,0.6486486486486487,42.38,-0.1,0.375,,,,,,,,,,1,2,1,0.9022556390977444,0.5714285714285714,0.2
5d31266f466cc90019de4e43,yes-tax-break-ron-johnson-pushed-2017-has-benefite,true,5.0,true,correct_true,5.0,4.3,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,DEM,4.0,14,11,0.7857142857142857,31.89,0.125,0.7,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,242.01,1,2,1,1.0,0.7,0.0
5d31266f466cc90019de4e43,democrats-still-exaggerating-gop-backing-scotts-pl,barely-true,2.0,other,other,2.0,2.2,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,DEM,5.0,25,18,0.72,46.1,0.0333333333333333,0.0666666666666666,,,,,,,,,,1,7,2,0.9195906432748536,0.4,0.8333333333333334
5d31266f466cc90019de4e43,crist-attacks-rubio-campaign-contributions,half-true,3.0,other,other,3.0,2.7,3.0,3.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,DEM,7.0,28,15,0.5357142857142857,68.44,0.0,1.0,,,,,,,,,,1,0,1,1.0,0.25,0.0666666666666666
5d338bb02381b7001761694e,biden-wrong-claim-about-gun-manufacturers-and-liab,false,1.0,other,other,3.0,1.4,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,DEM,6.0,14,7,0.5,31.89,0.0,1.0,,,,,,,,,,1,1,2,0.0,0.1666666666666666,0.1428571428571428
5d338bb02381b7001761694e,florida-rents-are-high-crist-exaggerates-new-york-,half-true,3.0,other,other,2.0,1.5,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,5.0,13,9,0.6923076923076923,92.12,0.3181818181818181,0.4886363636363636,,,,,,,,,,1,2,1,0.4523809523809523,0.2222222222222222,0.2222222222222222
5d338bb02381b7001761694e,jd-vance-says-transgender-rights-drives-looming-co,pants-on-fire,0.0,pants-on-fire,correct_false,1.0,1.2,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,2.0,15,12,0.8,64.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,3,1,1,0.4071428571428571,0.3333333333333333,0.1666666666666666
5d338bb02381b7001761694e,joe-biden-blame-putin-high-gasoline-prices,mostly-true,4.0,other,other,2.0,3.3,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,3.0,16,10,0.625,80.62,0.1071428571428571,0.4142857142857142,,,,,,,,,,1,0,1,0.1634615384615384,0.1666666666666666,0.1
5d338bb02381b7001761694e,ron-desantis-exaggerates-outstanding-graduate-stud,barely-true,2.0,other,other,2.0,2.6,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,4.0,15,9,0.6,81.63,0.0,0.0,,,,,,,,,,1,0,1,0.7222222222222222,0.5714285714285714,0.3333333333333333
5d338bb02381b7001761694e,warrens-argument-millions-cant-afford-their-rx-dru,true,5.0,true,other_true,3.0,4.1,4.0,5.0,7.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,12.0,15,11,0.7333333333333333,56.25,0.2,0.4833333333333333,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,371.84,1,2,1,0.1333333333333333,0.25,0.3636363636363636
5d453e8723a5bb0001492546,common-core-testing-homosexual-possibly-can,pants-on-fire,0.0,pants-on-fire,correct_false,0.0,0.7,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,REP,5.0,25,14,0.56,46.1,-0.15,0.75,,,,,,,,,,2,6,1,0.0,0.0,0.2142857142857142
5d453e8723a5bb0001492546,fact-checking-joe-biden-paying-down-federal-debt,half-true,3.0,other,other,3.0,3.0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,5.0,19,11,0.5789473684210527,43.73,-0.1555555555555555,0.2888888888888889,,,,,,,,,,5,1,1,0.0,0.2857142857142857,0.1818181818181818
5d453e8723a5bb0001492546,nikki-frieds-ad-misleads-crists-position-abortion-,barely-true,2.0,other,other,1.0,3.1,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,DEM,6.0,4,3,0.75,75.88,0.0,0.0,,,,,,,,,,3,1,1,0.0,0.0,0.3333333333333333
5d453e8723a5bb0001492546,sen-grahams-false-claim-about-build-back-better-ad,false,1.0,other,other,0.0,2.3,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,REP,7.0,14,12,0.8571428571428571,91.11,0.25,0.25,,,,,,,,,,1,1,1,0.1178160919540229,0.3333333333333333,0.3333333333333333
5d453e8723a5bb0001492546,some-teachouts-donors-also-gave-super-pacs,true,5.0,true,wrong_true,5.0,3.2,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,REP,9.0,15,11,0.7333333333333333,73.17,0.3333333333333333,0.6666666666666666,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,283.75,9,1,1,0.1026785714285714,0.5,0.2
5d453e8723a5bb0001492546,yes-inflation-40-year-high-and-rates-have-been-cli,mostly-true,4.0,other,other,4.0,3.5,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,REP,4.0,16,10,0.625,55.24,0.0,0.0,,,,,,,,,,1,3,1,0.0,0.0,0.1
5d463e632f66d00016120742,ohios-mandel-repeats-false-claim-stolen-2020-elect,pants-on-fire,0.0,pants-on-fire,correct_false,0.0,1.1,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,DEM,7.0,9,7,0.7777777777777778,96.18,0.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,173.52,1,0,1,0.3611111111111111,0.4285714285714285,0.4285714285714285
5d463e632f66d00016120742,fact-checking-lindsey-graham-us-allowing-abortions,half-true,3.0,other,other,5.0,4.1,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,REP,7.0,17,10,0.5882352941176471,71.14,0.0,0.0,,,,,,,,,,2,5,1,0.3333333333333333,0.0,0.0
5d463e632f66d00016120742,georgias-governors-race-brian-kemps-attack-david-p,barely-true,2.0,other,other,3.0,1.8,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,REP,5.0,21,15,0.7142857142857143,41.7,0.1363636363636363,0.4545454545454545,,,,,,,,,,1,0,1,0.1527777777777778,0.1,0.0
5d463e632f66d00016120742,recent-report-put-texas-last-among-states-and-dc-m,mostly-true,4.0,other,other,4.0,3.5,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,DEM,5.0,11,7,0.6363636363636364,85.69,-0.1,0.2,,,,,,,,,,1,1,1,0.4857142857142857,0.2857142857142857,0.5714285714285714
5d463e632f66d00016120742,conservative-activist-steve-lonegan-claims-social-,false,1.0,other,other,2.0,1.9,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REP,7.0,7,5,0.7142857142857143,38.99,0.0333333333333333,0.0666666666666666,,,,,,,,,,1,1,2,0.5,0.4,0.4
5d463e632f66d00016120742,yes-tax-break-ron-johnson-pushed-2017-has-benefite,true,5.0,true,correct_true,3.0,4.3,1.0,4.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DEM,4.0,14,11,0.7857142857142857,31.89,0.125,0.7,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,51.74,1,0,1,0.1145833333333333,0.375,0.1818181818181818
5d5181fc842e8600171e5a78,chris-christie-claims-states-gained-143000-new-pri,true,5.0,true,other_true,3.0,3.8,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,REP,7.0,9,8,0.8888888888888888,79.26,0.1363636363636363,0.4545454545454545,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,63.72,1,2,1,0.2575757575757575,0.1428571428571428,0.1428571428571428
5d5181fc842e8600171e5a78,courts-have-repeatedly-upheld-grants-gableman-says,pants-on-fire,0.0,pants-on-fire,other_false,3.0,2.2,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,REP,3.0,21,15,0.7142857142857143,67.08,0.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,40.35,1,1,1,0.4033613445378151,0.375,0.2142857142857142
5d5181fc842e8600171e5a78,kevin-mccarthy-said-domestic-oil-more-affordable-i,false,1.0,other,other,3.0,1.7,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,REP,6.0,9,6,0.6666666666666666,62.34,0.1875,0.3125,,,,,,,,,,1,0,1,0.375,0.1666666666666666,0.3333333333333333
5d5181fc842e8600171e5a78,wis-gov-evers-didnt-cause-slowdown-state-crime-lab,barely-true,2.0,other,other,2.0,2.9,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,REP,5.0,13,9,0.6923076923076923,66.74,0.0,0.0,,,,,,,,,,1,1,1,0.3409090909090909,0.2857142857142857,0.2222222222222222
5d5181fc842e8600171e5a78,barnes-partially-right-claim-johnson-has-received-,half-true,3.0,other,other,2.0,2.6,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,DEM,5.0,16,12,0.75,72.16,0.0,0.0,,,,,,,,,,1,0,1,0.2666666666666666,0.6666666666666666,0.4166666666666667
5d5181fc842e8600171e5a78,warren-wades-debate-health-care-costs-and-bankrupt,mostly-true,4.0,other,other,3.0,3.3,3.0,3.0,7.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,DEM,10.0,24,13,0.5416666666666666,47.12,-0.1111111111111111,0.2222222222222222,,,,,,,,,,1,3,1,0.3166666666666666,0.3333333333333333,0.0769230769230769
5d6691bf6c7981001a7fdbd6,fact-checking-joe-biden-paying-down-federal-debt,half-true,3.0,other,other,2.0,3.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,6.0,DEM,5.0,19,11,0.5789473684210527,43.73,-0.1555555555555555,0.2888888888888889,,,,,,,,,,1,2,1,0.3472222222222222,0.2222222222222222,0.2727272727272727
